"Country","Sector","Year","Value"
"Armenia","Total excluding LUCF","2007","45323.00"
"Barbados","Total excluding LUCF","2007","46419.00"
"Lesotho","Total excluding LUCF","2007","25204.00"
"Burundi","Total excluding LUCF","2007","13881.00"
"Grenada","Total excluding LUCF","2007","33970.00"
"Slovenia","Total excluding LUCF","2007","12451.00"
"Latvia","Total excluding LUCF","2007","45048.00"
"Mauritius","Total excluding LUCF","2007","22647.00"
"Gambia","Total excluding LUCF","2007","45231.00"
"Guyana","Total excluding LUCF","2007","41640.00"
"Guinea-Bissau","Total excluding LUCF","2007","44197.00"
"Eswatini","Total excluding LUCF","2007","17168.00"
"Suriname","Total excluding LUCF","2007","45017.00"
"Trinidad and Tobago","Total excluding LUCF","2007","45017.00"
"Gabon","Total excluding LUCF","2007","44958.00"
"Estonia","Total excluding LUCF","2007","46753.00"
"Bhutan","Total excluding LUCF","2007","0.92"
"Montenegro","Total excluding LUCF","2007","0.74"
"Jamaica","Total excluding LUCF","2007","0.83"
"Cyprus","Total excluding LUCF","2007","0.67"
"Djibouti","Total excluding LUCF","2007","0.66"
"Fiji","Total excluding LUCF","2007","0.85"
"Luxembourg","Total excluding LUCF","2007","0.56"
"Belize","Total excluding LUCF","2007","0.40"
"Iceland","Total excluding LUCF","2007","0.61"
"Vanuatu","Total excluding LUCF","2007","0.46"
"Solomon Islands","Total excluding LUCF","2007","0.33"
"Samoa","Total excluding LUCF","2007","0.26"
"Comoros","Total excluding LUCF","2007","0.19"
"Saint Lucia","Total excluding LUCF","2007","0.24"
"Bahamas","Total excluding LUCF","2007","0.21"
"Malta","Total excluding LUCF","2007","0.27"
"Antigua and Barbuda","Total excluding LUCF","2007","0.20"
"Maldives","Total excluding LUCF","2007","0.08"
"Cape Verde","Total excluding LUCF","2007","0.11"
"Tonga","Total excluding LUCF","2007","0.09"
"Seychelles","Total excluding LUCF","2007","0.08"
"Saint Kitts and Nevis","Total excluding LUCF","2007","0.08"
"Saint Vincent and the Grenadines","Total excluding LUCF","2007","0.07"
"Micronesia","Total excluding LUCF","2007","0.05"
"Andorra","Total excluding LUCF","2007","0.05"
"Dominica","Total excluding LUCF","2007","0.04"
"Marshall Islands","Total excluding LUCF","2007","0.03"
"Cook Islands","Total excluding LUCF","2007","0.01"
"Tuvalu","Total excluding LUCF","2007","0.01"
"China","Total excluding LUCF","2008","973.58"
"Russia","Total excluding LUCF","2008","793.09"
"India","Total excluding LUCF","2008","650.45"
"United States","Total excluding LUCF","2008","659.10"
"Brazil","Total excluding LUCF","2008","391.40"
"European Union (27)","Total excluding LUCF","2008","443.84"
"Indonesia","Total excluding LUCF","2008","268.72"
"Pakistan","Total excluding LUCF","2008","116.86"
"Iran","Total excluding LUCF","2008","136.92"
"Mexico","Total excluding LUCF","2008","133.99"
"Australia","Total excluding LUCF","2008","128.53"
"Nigeria","Total excluding LUCF","2008","104.60"
"Argentina","Total excluding LUCF","2008","122.47"
"Uzbekistan","Total excluding LUCF","2008","122.70"
"Ethiopia","Total excluding LUCF","2008","76.20"
"Canada","Total excluding LUCF","2008","96.35"
"Vietnam","Total excluding LUCF","2008","82.37"
"Thailand","Total excluding LUCF","2008","84.29"
"Bangladesh","Total excluding LUCF","2008","76.42"
"Afghanistan","Total excluding LUCF","2008","22.17"
"Colombia","Total excluding LUCF","2008","71.45"
"Venezuela","Total excluding LUCF","2008","74.10"
"Philippines","Total excluding LUCF","2008","63.33"
"Myanmar","Total excluding LUCF","2008","62.83"
"Ukraine","Total excluding LUCF","2008","88.83"
"Tanzania","Total excluding LUCF","2008","40.93"
"Sudan","Total excluding LUCF","2008","52.37"
"France","Total excluding LUCF","2008","67.74"
"Egypt","Total excluding LUCF","2008","54.75"
"Chad","Total excluding LUCF","2008","35.35"
"Germany","Total excluding LUCF","2008","63.51"
"United Arab Emirates","Total excluding LUCF","2008","37.01"
"United Kingdom","Total excluding LUCF","2008","74.84"
"Turkmenistan","Total excluding LUCF","2008","33.94"
"Algeria","Total excluding LUCF","2008","48.07"
"Poland","Total excluding LUCF","2008","50.58"
"Turkey","Total excluding LUCF","2008","44.03"
"Malaysia","Total excluding LUCF","2008","41.54"
"South Africa","Total excluding LUCF","2008","41.76"
"Saudi Arabia","Total excluding LUCF","2008","42.90"
"Italy","Total excluding LUCF","2008","49.33"
"Azerbaijan","Total excluding LUCF","2008","40.64"
"Kazakhstan","Total excluding LUCF","2008","39.19"
"Kenya","Total excluding LUCF","2008","35.28"
"Spain","Total excluding LUCF","2008","39.35"
"Democratic Republic of the Congo","Total excluding LUCF","2008","44957.00"
"Libya","Total excluding LUCF","2008","83.68"
"Angola","Total excluding LUCF","2008","34.16"
"South Sudan","Total excluding LUCF","2008","45.97"
"Uganda","Total excluding LUCF","2008","45161.00"
"New Zealand","Total excluding LUCF","2008","32.95"
"Peru","Total excluding LUCF","2008","28.61"
"Nepal","Total excluding LUCF","2008","25.13"
"Niger","Total excluding LUCF","2008","18.82"
"Paraguay","Total excluding LUCF","2008","23.41"
"South Korea","Total excluding LUCF","2008","26.17"
"Bolivia","Total excluding LUCF","2008","20.76"
"Romania","Total excluding LUCF","2008","29.28"
"Mali","Total excluding LUCF","2008","16.66"
"Central African Republic","Total excluding LUCF","2008","19.58"
"Ghana","Total excluding LUCF","2008","45180.00"
"Japan","Total excluding LUCF","2008","25.73"
"Uruguay","Total excluding LUCF","2008","22.87"
"Ecuador","Total excluding LUCF","2008","20.18"
"Cambodia","Total excluding LUCF","2008","18.84"
"Somalia","Total excluding LUCF","2008","18.61"
"North Korea","Total excluding LUCF","2008","45123.00"
"Zambia","Total excluding LUCF","2008","14.82"
"Mongolia","Total excluding LUCF","2008","30590.00"
"Guinea","Total excluding LUCF","2008","35704.00"
"Morocco","Total excluding LUCF","2008","44999.00"
"Madagascar","Total excluding LUCF","2008","18.19"
"Netherlands","Total excluding LUCF","2008","20.19"
"Mozambique","Total excluding LUCF","2008","14.38"
"Ireland","Total excluding LUCF","2008","15.16"
"Iraq","Total excluding LUCF","2008","45182.00"
"Belarus","Total excluding LUCF","2008","15.41"
"Burkina Faso","Total excluding LUCF","2008","16772.00"
"Cameroon","Total excluding LUCF","2008","20790.00"
"Bahrain","Total excluding LUCF","2008","19268.00"
"Chile","Total excluding LUCF","2008","13.54"
"Syria","Total excluding LUCF","2008","45138.00"
"Cuba","Total excluding LUCF","2008","20424.00"
"Czech Republic","Total excluding LUCF","2008","13.92"
"Serbia","Total excluding LUCF","2008","20760.00"
"Equatorial Guinea","Total excluding LUCF","2008","45093.00"
"Israel","Total excluding LUCF","2008","45146.00"
"Zimbabwe","Total excluding LUCF","2008","15980.00"
"Guatemala","Total excluding LUCF","2008","30560.00"
"Portugal","Total excluding LUCF","2008","30256.00"
"Papua New Guinea","Total excluding LUCF","2008","19876.00"
"Malawi","Total excluding LUCF","2008","46935.00"
"Senegal","Total excluding LUCF","2008","12298.00"
"Sri Lanka","Total excluding LUCF","2008","42614.00"
"Nicaragua","Total excluding LUCF","2008","19906.00"
"Greece","Total excluding LUCF","2008","30956.00"
"Dominican Republic","Total excluding LUCF","2008","45870.00"
"Brunei","Total excluding LUCF","2008","45118.00"
"Yemen","Total excluding LUCF","2008","25020.00"
"Belgium","Total excluding LUCF","2008","16681.00"
"Honduras","Total excluding LUCF","2008","43647.00"
"Qatar","Total excluding LUCF","2008","23102.00"
"Laos","Total excluding LUCF","2008","12206.00"
"Denmark","Total excluding LUCF","2008","45145.00"
"Hungary","Total excluding LUCF","2008","44934.00"
"Bulgaria","Total excluding LUCF","2008","47331.00"
"Mauritania","Total excluding LUCF","2008","45021.00"
"Austria","Total excluding LUCF","2008","29037.00"
"CГґte d'Ivoire","Total excluding LUCF","2008","26604.00"
"Tunisia","Total excluding LUCF","2008","21702.00"
"Jordan","Total excluding LUCF","2008","27485.00"
"Liberia","Total excluding LUCF","2008","42795.00"
"Kuwait","Total excluding LUCF","2008","24929.00"
"Benin","Total excluding LUCF","2008","44961.00"
"Tajikistan","Total excluding LUCF","2008","45173.00"
"Oman","Total excluding LUCF","2008","45111.00"
"Panama","Total excluding LUCF","2008","23468.00"
"Timor-Leste","Total excluding LUCF","2008","36281.00"
"Georgia","Total excluding LUCF","2008","45143.00"
"Kyrgyzstan","Total excluding LUCF","2008","32568.00"
"Norway","Total excluding LUCF","2008","11444.00"
"Costa Rica","Total excluding LUCF","2008","44989.00"
"Switzerland","Total excluding LUCF","2008","47239.00"
"Haiti","Total excluding LUCF","2008","12510.00"
"Sierra Leone","Total excluding LUCF","2008","17593.00"
"Sweden","Total excluding LUCF","2008","45174.00"
"Botswana","Total excluding LUCF","2008","28703.00"
"Namibia","Total excluding LUCF","2008","19450.00"
"Slovakia","Total excluding LUCF","2008","28581.00"
"Finland","Total excluding LUCF","2008","45047.00"
"Singapore","Total excluding LUCF","2008","28887.00"
"El Salvador","Total excluding LUCF","2008","22737.00"
"Croatia","Total excluding LUCF","2008","27454.00"
"Eritrea","Total excluding LUCF","2008","16862.00"
"Republic of Congo","Total excluding LUCF","2008","27426.00"
"Togo","Total excluding LUCF","2008","36192.00"
"Bosnia and Herzegovina","Total excluding LUCF","2008","45172.00"
"Moldova","Total excluding LUCF","2008","12479.00"
"Lebanon","Total excluding LUCF","2008","45079.00"
"Albania","Total excluding LUCF","2008","44986.00"
"Lithuania","Total excluding LUCF","2008","44989.00"
"Rwanda","Total excluding LUCF","2008","19025.00"
"Macedonia","Total excluding LUCF","2008","45018.00"
"Armenia","Total excluding LUCF","2008","11355.00"
"Barbados","Total excluding LUCF","2008","46784.00"
"Lesotho","Total excluding LUCF","2008","27760.00"
"Burundi","Total excluding LUCF","2008","16072.00"
"Grenada","Total excluding LUCF","2008","34335.00"
"Slovenia","Total excluding LUCF","2008","11355.00"
"Latvia","Total excluding LUCF","2008","45109.00"
"Mauritius","Total excluding LUCF","2008","23377.00"
"Gambia","Total excluding LUCF","2008","45658.00"
"Guyana","Total excluding LUCF","2008","44927.00"
"Guinea-Bissau","Total excluding LUCF","2008","43466.00"
"Eswatini","Total excluding LUCF","2008","16072.00"
"Suriname","Total excluding LUCF","2008","45261.00"
"Trinidad and Tobago","Total excluding LUCF","2008","45108.00"
"Gabon","Total excluding LUCF","2008","45078.00"
"Estonia","Total excluding LUCF","2008","46023.00"
"Bhutan","Total excluding LUCF","2008","0.85"
"Montenegro","Total excluding LUCF","2008","0.78"
"Jamaica","Total excluding LUCF","2008","0.83"
"Cyprus","Total excluding LUCF","2008","0.68"
"Djibouti","Total excluding LUCF","2008","0.66"
"Fiji","Total excluding LUCF","2008","0.84"
"Luxembourg","Total excluding LUCF","2008","0.56"
"Belize","Total excluding LUCF","2008","0.45"
"Iceland","Total excluding LUCF","2008","0.60"
"Vanuatu","Total excluding LUCF","2008","0.46"
"Solomon Islands","Total excluding LUCF","2008","0.34"
"Samoa","Total excluding LUCF","2008","0.26"
"Comoros","Total excluding LUCF","2008","0.21"
"Saint Lucia","Total excluding LUCF","2008","0.24"
"Bahamas","Total excluding LUCF","2008","0.21"
"Malta","Total excluding LUCF","2008","0.19"
"Antigua and Barbuda","Total excluding LUCF","2008","0.20"
"Maldives","Total excluding LUCF","2008","0.09"
"Cape Verde","Total excluding LUCF","2008","0.11"
"Tonga","Total excluding LUCF","2008","0.09"
"Seychelles","Total excluding LUCF","2008","0.08"
"Saint Kitts and Nevis","Total excluding LUCF","2008","0.08"
"Saint Vincent and the Grenadines","Total excluding LUCF","2008","0.07"
"Micronesia","Total excluding LUCF","2008","0.05"
"Andorra","Total excluding LUCF","2008","0.05"
"Dominica","Total excluding LUCF","2008","0.04"
"Marshall Islands","Total excluding LUCF","2008","0.03"
"Cook Islands","Total excluding LUCF","2008","0.01"
"Tuvalu","Total excluding LUCF","2008","0.01"
"China","Total excluding LUCF","2009","1018.91"
"Russia","Total excluding LUCF","2009","774.47"
"India","Total excluding LUCF","2009","644.14"
"United States","Total excluding LUCF","2009","649.37"
"Brazil","Total excluding LUCF","2009","396.98"
"European Union (27)","Total excluding LUCF","2009","435.51"
"Indonesia","Total excluding LUCF","2009","265.87"
"Pakistan","Total excluding LUCF","2009","119.81"
"Iran","Total excluding LUCF","2009","143.21"
"Mexico","Total excluding LUCF","2009","132.72"
"Australia","Total excluding LUCF","2009","131.46"
"Nigeria","Total excluding LUCF","2009","103.95"
"Argentina","Total excluding LUCF","2009","117.63"
"Uzbekistan","Total excluding LUCF","2009","105.50"
"Ethiopia","Total excluding LUCF","2009","79.11"
"Canada","Total excluding LUCF","2009","91.74"
"Vietnam","Total excluding LUCF","2009","84.29"
"Thailand","Total excluding LUCF","2009","86.84"
"Bangladesh","Total excluding LUCF","2009","77.31"
"Afghanistan","Total excluding LUCF","2009","25.43"
"Colombia","Total excluding LUCF","2009","72.21"
"Venezuela","Total excluding LUCF","2009","73.88"
"Philippines","Total excluding LUCF","2009","64.07"
"Myanmar","Total excluding LUCF","2009","63.67"
"Ukraine","Total excluding LUCF","2009","80.45"
"Tanzania","Total excluding LUCF","2009","41.72"
"Sudan","Total excluding LUCF","2009","53.46"
"France","Total excluding LUCF","2009","66.36"
"Egypt","Total excluding LUCF","2009","53.60"
"Chad","Total excluding LUCF","2009","35.81"
"Germany","Total excluding LUCF","2009","60.91"
"United Arab Emirates","Total excluding LUCF","2009","37.94"
"United Kingdom","Total excluding LUCF","2009","70.63"
"Turkmenistan","Total excluding LUCF","2009","32.22"
"Algeria","Total excluding LUCF","2009","48.15"
"Poland","Total excluding LUCF","2009","49.27"
"Turkey","Total excluding LUCF","2009","43.82"
"Malaysia","Total excluding LUCF","2009","42.27"
"South Africa","Total excluding LUCF","2009","42.49"
"Saudi Arabia","Total excluding LUCF","2009","43.95"
"Italy","Total excluding LUCF","2009","49.12"
"Azerbaijan","Total excluding LUCF","2009","45.93"
"Kazakhstan","Total excluding LUCF","2009","36.56"
"Kenya","Total excluding LUCF","2009","34.35"
"Spain","Total excluding LUCF","2009","40.93"
"Democratic Republic of the Congo","Total excluding LUCF","2009","31.54"
"Libya","Total excluding LUCF","2009","84.28"
"Angola","Total excluding LUCF","2009","35.59"
"South Sudan","Total excluding LUCF","2009","47.62"
"Uganda","Total excluding LUCF","2009","24.55"
"New Zealand","Total excluding LUCF","2009","33.33"
"Peru","Total excluding LUCF","2009","45259.00"
"Nepal","Total excluding LUCF","2009","25.74"
"Niger","Total excluding LUCF","2009","19.67"
"Paraguay","Total excluding LUCF","2009","45010.00"
"South Korea","Total excluding LUCF","2009","26.23"
"Bolivia","Total excluding LUCF","2009","21.24"
"Romania","Total excluding LUCF","2009","27.92"
"Mali","Total excluding LUCF","2009","16.68"
"Central African Republic","Total excluding LUCF","2009","17.82"
"Ghana","Total excluding LUCF","2009","45089.00"
"Japan","Total excluding LUCF","2009","25.25"
"Uruguay","Total excluding LUCF","2009","22.47"
"Ecuador","Total excluding LUCF","2009","45067.00"
"Cambodia","Total excluding LUCF","2009","19.26"
"Somalia","Total excluding LUCF","2009","18.66"
"North Korea","Total excluding LUCF","2009","45002.00"
"Zambia","Total excluding LUCF","2009","14.29"
"Mongolia","Total excluding LUCF","2009","44937.00"
"Guinea","Total excluding LUCF","2009","12724.00"
"Morocco","Total excluding LUCF","2009","14.33"
"Madagascar","Total excluding LUCF","2009","18.49"
"Netherlands","Total excluding LUCF","2009","19.94"
"Mozambique","Total excluding LUCF","2009","13.25"
"Ireland","Total excluding LUCF","2009","14.89"
"Iraq","Total excluding LUCF","2009","45030.00"
"Belarus","Total excluding LUCF","2009","15.48"
"Burkina Faso","Total excluding LUCF","2009","32843.00"
"Cameroon","Total excluding LUCF","2009","18233.00"
"Bahrain","Total excluding LUCF","2009","45118.00"
"Chile","Total excluding LUCF","2009","45120.00"
"Syria","Total excluding LUCF","2009","30.86"
"Cuba","Total excluding LUCF","2009","13.18"
"Czech Republic","Total excluding LUCF","2009","13.58"
"Serbia","Total excluding LUCF","2009","24777.00"
"Equatorial Guinea","Total excluding LUCF","2009","16.36"
"Israel","Total excluding LUCF","2009","45505.00"
"Zimbabwe","Total excluding LUCF","2009","30956.00"
"Guatemala","Total excluding LUCF","2009","44967.00"
"Portugal","Total excluding LUCF","2009","23682.00"
"Papua New Guinea","Total excluding LUCF","2009","20972.00"
"Malawi","Total excluding LUCF","2009","42552.00"
"Senegal","Total excluding LUCF","2009","14489.00"
"Sri Lanka","Total excluding LUCF","2009","36008.00"
"Nicaragua","Total excluding LUCF","2009","22828.00"
"Greece","Total excluding LUCF","2009","19633.00"
"Dominican Republic","Total excluding LUCF","2009","20302.00"
"Brunei","Total excluding LUCF","2009","21459.00"
"Yemen","Total excluding LUCF","2009","31959.00"
"Belgium","Total excluding LUCF","2009","13759.00"
"Honduras","Total excluding LUCF","2009","16619.00"
